# D12-3 Motor Altitude/Lateral vs Time (Up to date)
# 268 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.441,87.624,87.624,-4.298,5.132,-9.561e-4,0.009,27.267,0.006,27.267,89.988,2.805,0.008,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.62,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.809,90,14.43,1002.973,0.001,340.044,0.013,2.669e5,2.6,34.253,0.219,0.063,6.644e-4
6.66,86.681,86.681,-4.298,5.134,0.01,0.431,26.651,0.006,26.651,89.988,2.807,0.431,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.626,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.996,90,14.437,1003.084,0.001,340.047,0.013,2.671e5,2.6,34.253,0.219,0.063,6.646e-4
6.88,85.738,85.738,-4.296,5.184,-0.007,0.167,26.025,0.006,26.025,89.988,2.902,0.167,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.828,90,14.443,1003.194,0.001,340.051,0.013,2.668e5,2.6,34.253,0.219,0.063,6.73e-4
7.099,84.795,84.795,-4.297,5.165,0.007,0.391,25.392,0.006,25.392,89.987,2.865,0.391,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.624,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.036,90,14.449,1003.305,0.001,340.055,0.013,2.671e5,2.6,34.253,0.219,0.063,6.698e-4
7.319,83.852,83.852,-4.296,5.212,0.01,0.568,24.754,0.006,24.754,89.987,2.951,0.568,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.627,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2,90,14.455,1003.416,0.001,340.059,0.013,2.673e5,2.6,34.253,0.219,0.063,6.775e-4
7.538,82.91,82.91,-4.294,5.281,-0.013,0.214,24.093,0.006,24.093,89.987,3.075,0.214,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.169,90,14.461,1003.526,0.001,340.062,0.013,2.668e5,2.6,34.253,0.22,0.063,6.89e-4
7.758,81.967,81.967,-4.297,5.311,0.013,0.526,23.413,0.006,23.413,89.986,3.122,0.526,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.628,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.353,90,14.467,1003.637,0.001,340.066,0.013,2.673e5,2.6,34.253,0.219,0.063,6.937e-4
7.977,81.025,81.025,-4.294,5.378,-0.012,0.134,22.715,0.006,22.715,89.986,3.238,0.133,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.617,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.296,90,14.473,1003.747,0.001,340.07,0.013,2.668e5,2.6,34.253,0.219,0.063,7.046e-4
8.197,80.082,80.082,-4.297,5.397,9.209e-4,0.138,22.001,0.005,22.001,89.986,3.267,0.138,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.207,90,14.479,1003.858,0.001,340.073,0.013,2.67e5,2.6,34.253,0.219,0.063,7.078e-4
8.416,79.14,79.14,-4.296,5.379,8.609e-4,0.136,21.288,0.005,21.288,89.985,3.237,0.136,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.297,90,14.486,1003.968,0.001,340.077,0.013,2.67e5,2.6,34.253,0.219,0.063,7.048e-4
8.635,78.197,78.197,-4.296,5.397,0.074,1.215,20.575,0.005,20.575,89.985,3.266,1.213,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.66,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.795,90,14.492,1004.079,0.001,340.081,0.013,2.69e5,2.6,34.253,0.219,0.063,7.077e-4
8.854,77.257,77.257,-4.28,5.55,-0.061,0.474,19.83,0.005,19.83,89.984,3.532,0.47,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.607,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.74,90,14.498,1004.189,0.001,340.085,0.013,2.663e5,2.6,34.253,0.22,0.063,7.33e-4
9.075,76.313,76.313,-4.294,5.626,-0.01,0.011,19.041,0.005,19.041,89.984,3.636,0.003,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.638,90,14.504,1004.3,0.001,340.088,0.013,2.668e5,2.6,34.253,0.219,0.063,7.448e-4
9.294,75.371,75.371,-4.296,5.629,0.003,0.202,18.243,0.005,18.243,89.983,3.637,0.202,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.726,90,14.51,1004.41,0.001,340.092,0.013,2.67e5,2.6,34.253,0.219,0.063,7.451e-4
9.513,74.429,74.429,-4.295,5.657,0.003,0.284,17.441,0.005,17.441,89.982,3.681,0.284,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.557,90,14.516,1004.521,0.001,340.096,0.013,2.671e5,2.6,34.253,0.219,0.063,7.496e-4
9.733,73.488,73.488,-4.295,5.616,0.017,0.627,16.64,0.005,16.64,89.982,3.619,0.627,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.63,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.345,90,14.522,1004.631,0.001,340.099,0.013,2.675e5,2.6,34.253,0.219,0.063,7.431e-4
9.952,72.546,72.546,-4.291,5.526,-0.014,0.304,15.862,0.005,15.862,89.981,3.481,0.304,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.348,90,14.528,1004.742,0.001,340.103,0.013,2.669e5,2.6,34.253,0.219,0.063,7.287e-4
10.171,71.604,71.604,-4.294,5.486,0.066,1.185,15.105,0.005,15.105,89.98,3.415,1.183,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.657,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9,90,14.535,1004.852,0.001,340.107,0.013,2.689e5,2.6,34.253,0.219,0.063,7.222e-4
10.391,70.664,70.664,-4.28,5.317,0.031,1.417,14.385,0.005,14.385,89.979,3.155,1.416,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.656,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.539,90,14.541,1004.962,0.001,340.111,0.013,2.688e5,2.6,34.253,0.22,0.063,6.953e-4
10.611,69.723,69.723,-4.273,5.132,-0.098,0.201,13.725,0.005,13.725,89.978,2.844,0.175,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.595,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.921,90,14.547,1005.073,0.001,340.114,0.013,2.657e5,2.6,34.253,0.22,0.063,6.655e-4
10.831,68.78,68.78,-4.294,5.172,1.098e-4,0.107,13.094,0.005,13.094,89.977,2.882,0.107,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.836,90,14.553,1005.183,0.001,340.118,0.013,2.67e5,2.6,34.253,0.219,0.063,6.711e-4
11.05,67.838,67.838,-4.294,5.159,0.008,0.383,12.465,0.005,12.465,89.976,2.859,0.383,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.625,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.027,90,14.559,1005.294,0.001,340.122,0.013,2.672e5,2.6,34.253,0.219,0.063,6.689e-4
11.269,66.897,66.897,-4.293,5.204,0.026,0.804,11.829,0.005,11.829,89.975,2.943,0.804,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.636,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.592,90,14.565,1005.404,0.001,340.125,0.013,2.678e5,2.6,34.253,0.219,0.063,6.765e-4
11.489,65.957,65.957,-4.287,5.102,-0.03,0.2,11.203,0.005,11.203,89.974,2.766,0.197,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.613,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.68,90,14.571,1005.514,0.001,340.129,0.013,2.667e5,2.6,34.253,0.22,0.063,6.599e-4
11.708,65.015,65.015,-4.293,5.084,0.001,0.217,10.6,0.005,10.6,89.973,2.723,0.217,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.819,90,14.577,1005.625,0.001,340.133,0.013,2.671e5,2.6,34.253,0.219,0.063,6.567e-4
11.927,64.074,64.074,-4.293,5.11,0.028,0.763,9.998,0.005,9.998,89.971,2.771,0.763,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.636,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.104,90,14.584,1005.735,0.001,340.137,0.013,2.678e5,2.6,34.253,0.219,0.063,6.609e-4
12.146,63.134,63.134,-4.287,5.197,-0.006,0.66,9.373,0.005,9.373,89.969,2.938,0.66,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.625,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.227,90,14.59,1005.845,0.001,340.14,0.013,2.673e5,2.6,34.253,0.219,0.063,6.755e-4
12.366,62.193,62.193,-4.288,5.281,-0.019,0.209,8.712,0.005,8.712,89.967,3.083,0.208,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.616,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.174,90,14.596,1005.956,0.001,340.144,0.013,2.668e5,2.6,34.253,0.219,0.063,6.892e-4
12.585,61.251,61.251,-4.293,5.312,-0.001,0.058,8.031,0.005,8.031,89.964,3.128,0.058,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.62,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.154,90,14.602,1006.066,0.001,340.148,0.013,2.671e5,2.6,34.253,0.219,0.063,6.94e-4
12.804,60.311,60.311,-4.293,5.319,0.01,0.428,7.344,0.005,7.344,89.961,3.141,0.428,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.626,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.329,90,14.608,1006.177,0.001,340.151,0.013,2.673e5,2.6,34.253,0.219,0.063,6.952e-4
13.023,59.37,59.37,-4.291,5.373,-0.008,0.047,6.645,0.005,6.645,89.957,3.235,0.046,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.215,90,14.614,1006.287,0.001,340.155,0.013,2.67e5,2.6,34.253,0.219,0.063,7.041e-4
13.243,58.43,58.43,-4.292,5.369,9.777e-4,0.065,5.937,0.005,5.937,89.953,3.225,0.065,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.254,90,14.62,1006.397,0.001,340.159,0.013,2.671e5,2.6,34.253,0.219,0.063,7.033e-4
13.462,57.489,57.489,-4.292,5.377,0.003,0.231,5.229,0.005,5.229,89.946,3.239,0.231,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.34,90,14.626,1006.507,0.001,340.162,0.013,2.672e5,2.6,34.253,0.219,0.063,7.047e-4
13.681,56.549,56.549,-4.291,5.407,0.003,0.313,4.514,0.005,4.514,89.938,3.29,0.313,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.427,90,14.632,1006.618,0.001,340.166,0.013,2.672e5,2.6,34.253,0.219,0.063,7.095e-4
13.9,55.609,55.609,-4.291,5.449,0.015,0.605,3.786,0.005,3.786,89.927,3.358,0.605,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.629,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.623,90,14.639,1006.728,0.001,340.17,0.013,2.676e5,2.6,34.253,0.219,0.063,7.163e-4
14.119,54.669,54.669,-4.288,5.529,-0.017,0.101,3.035,0.005,3.035,89.909,3.491,0.099,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.616,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.534,90,14.645,1006.838,0.001,340.174,0.013,2.669e5,2.6,34.253,0.219,0.063,7.294e-4
14.338,53.729,53.729,-4.291,5.546,0.019,0.612,2.268,0.005,2.268,89.879,3.512,0.612,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.631,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.245,90,14.651,1006.949,0.001,340.177,0.013,2.677e5,2.6,34.253,0.219,0.064,7.319e-4
14.557,52.789,52.789,-4.287,5.458,0.058,1.237,1.513,0.005,1.513,89.819,3.378,1.236,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.657,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.841,90,14.657,1007.059,0.001,340.181,0.013,2.69e5,2.6,34.253,0.219,0.064,7.18e-4
14.777,51.85,51.85,-4.274,5.285,-0.06,0.557,0.802,0.005,0.802,89.661,3.107,0.554,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.609,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.351,90,14.663,1007.169,0.001,340.185,0.013,2.665e5,2.6,34.253,0.22,0.064,6.903e-4
14.996,50.909,50.909,-4.288,5.368,0.026,0.897,0.105,0.005,0.106,87.438,3.229,0.897,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.638,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.621,90,14.669,1007.279,0.001,340.188,0.013,2.681e5,2.6,34.253,0.219,0.064,7.033e-4
15.216,49.97,49.97,-4.282,5.484,-0.039,0.163,-0.624,0.005,0.624,270.431,3.426,0.158,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.61,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.357,90,14.675,1007.389,0.001,340.192,0.013,2.667e5,2.6,34.253,0.219,0.064,7.223e-4
15.435,49.029,49.029,-4.29,5.469,0.031,0.791,-1.372,0.005,1.372,270.195,3.391,0.79,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.637,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.046,90,14.681,1007.5,0.001,340.196,0.013,2.68e5,2.6,34.253,0.219,0.064,7.195e-4
15.654,48.091,48.091,-4.283,5.358,0.028,1.078,-2.096,0.005,2.096,270.127,3.218,1.078,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.644,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.748,90,14.687,1007.61,0.001,340.199,0.013,2.684e5,2.6,34.253,0.219,0.064,7.018e-4
15.873,47.152,47.152,-4.277,5.214,-0.051,0.371,-2.776,0.005,2.776,270.095,2.982,0.368,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.609,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.821,90,14.694,1007.72,0.001,340.203,0.013,2.666e5,2.6,34.253,0.22,0.064,6.787e-4
16.093,46.211,46.211,-4.289,5.178,-0.005,0.124,-3.422,0.005,3.422,270.077,2.901,0.124,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.956,90,14.7,1007.83,0.001,340.207,0.013,2.671e5,2.6,34.253,0.219,0.064,6.722e-4
16.312,45.272,45.272,-4.29,5.194,5.848e-4,0.1,-4.06,0.005,4.06,270.064,2.928,0.1,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.972,90,14.706,1007.94,0.001,340.211,0.013,2.672e5,2.6,34.253,0.219,0.064,6.748e-4
16.531,44.332,44.332,-4.29,5.206,0.041,0.893,-4.704,0.005,4.704,270.055,2.95,0.892,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.642,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.339,90,14.712,1008.051,0.001,340.214,0.013,2.683e5,2.6,34.253,0.219,0.064,6.769e-4
16.75,43.394,43.394,-4.281,5.312,-0.011,0.749,-5.371,0.005,5.371,270.048,3.145,0.749,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.625,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.473,90,14.718,1008.161,0.001,340.218,0.013,2.675e5,2.6,34.253,0.219,0.064,6.945e-4
16.969,42.455,42.455,-4.283,5.413,-0.011,0.564,-6.079,0.004,6.079,270.042,3.31,0.564,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.557,90,14.724,1008.271,0.001,340.222,0.013,2.673e5,2.6,34.253,0.219,0.064,7.108e-4
17.189,41.516,41.516,-4.286,5.491,0.097,1.509,-6.818,0.004,6.818,270.038,3.433,1.506,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.677,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.781,90,14.73,1008.381,0.001,340.225,0.013,2.701e5,2.6,34.253,0.219,0.064,7.233e-4
17.408,40.579,40.579,-4.264,5.274,-0.003,1.47,-7.534,0.004,7.534,270.034,3.103,1.47,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.649,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.463,90,14.736,1008.491,0.001,340.229,0.013,2.687e5,2.6,34.253,0.22,0.064,6.889e-4
17.628,39.64,39.64,-4.265,5.091,-0.096,0.48,-8.182,0.004,8.182,270.031,2.78,0.47,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.598,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.573,90,14.742,1008.601,0.001,340.233,0.013,2.661e5,2.6,34.253,0.22,0.064,6.59e-4
17.848,38.699,38.699,-4.286,5.053,-0.01,0.011,-8.782,0.004,8.782,270.029,2.676,0.005,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.674,90,14.748,1008.711,0.001,340.236,0.013,2.671e5,2.6,34.253,0.219,0.064,6.519e-4
18.067,37.76,37.76,-4.288,5.054,8.633e-4,0.008,-9.368,0.004,9.368,270.027,2.675,0.008,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.672,90,14.755,1008.821,0.001,340.24,0.013,2.673e5,2.6,34.253,0.219,0.064,6.52e-4
18.286,36.821,36.821,-4.288,5.053,9.823e-4,0.049,-9.954,0.004,9.954,270.025,2.673,0.049,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.695,90,14.761,1008.931,0.001,340.244,0.013,2.673e5,2.6,34.253,0.219,0.064,6.518e-4
18.505,35.883,35.883,-4.288,5.059,0.005,0.284,-10.54,0.004,10.54,270.024,2.684,0.284,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.808,90,14.767,1009.042,0.001,340.248,0.013,2.674e5,2.6,34.253,0.219,0.064,6.527e-4
18.724,34.945,34.945,-4.287,5.091,0.021,0.692,-11.134,0.004,11.134,270.022,2.746,0.692,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.633,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.048,90,14.773,1009.152,0.001,340.251,0.013,2.679e5,2.6,34.253,0.219,0.064,6.581e-4
