# Alpha 3 First Launch Ever (Up to date)
# 929 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
1.609,97.533,97.533,102.254,103.545,37.366,38.542,-8.573,-8.562,12.117,225.037,16.299,9.449,28.61,-80.6,0.014,7.217e-5,1.557,0.096,78.971,225.039,47.558,13.558,3.837e-4,1.282e-5,9.792,8.659,6.807,1.896,4.424,9.5,2.137,0.672,0.363,0.177,0.132,0.672,0.004,0.007,-4.785e-4,0,0,0,0,1.436e-6,3.606,225,14.366,1001.811,0.001,340.005,0.306,2.146e6,0.976,4.831,0.038,0.115,0.014
1.647,101.458,101.458,103.669,104.996,36.532,37.918,-9.017,-9.006,12.744,225.037,16.638,10.159,28.61,-80.6,0.055,2.698e-4,-1.953,-0.059,78.86,225.05,47.352,13.352,3.83e-4,1.281e-5,9.792,8.657,6.798,1.905,4.443,9.583,2.198,0.672,0.363,0.177,0.133,0.672,0.015,0.027,-3.477e-4,0,0,0,0,-2.197e-6,3.673,225,14.341,1001.351,0.001,339.989,0.311,2.176e6,0.976,4.831,0.009,0.115,0.014
1.656,102.426,102.426,104.009,105.346,36.384,37.753,-9.128,-9.116,12.9,225.037,16.732,10.073,28.61,-80.6,0.051,2.679e-4,1.058,-0.036,78.856,225.052,47.302,13.302,3.829e-4,1.281e-5,9.792,8.658,6.795,1.907,4.448,9.603,2.213,0.672,0.362,0.177,0.133,0.672,0.014,0.026,3.392e-4,0,0,0,0,6.401e-7,3.66,225,14.334,1001.237,0.001,339.985,0.312,2.183e6,0.976,4.831,0.014,0.115,0.014
1.67,103.885,103.885,104.516,105.869,36.141,37.321,-9.294,-9.282,13.135,225.038,16.868,9.313,28.61,-80.6,0.015,2.633e-4,4.185,0.048,78.896,225.045,47.226,13.226,3.826e-4,1.281e-5,9.792,8.66,6.792,1.913,4.448,9.619,2.235,0.672,0.362,0.177,0.133,0.672,0.004,0.008,3.078e-4,0,0,0,0,9.925e-6,3.616,225,14.325,1001.066,0.001,339.98,0.313,2.193e6,0.976,4.831,0.021,0.115,0.014
1.691,106.086,106.086,105.271,106.643,35.775,36.698,-9.546,-9.533,13.491,225.038,17.049,8.176,28.61,-80.6,0.037,2.708e-4,-1.716,0.075,78.967,225.034,47.112,13.112,3.822e-4,1.28e-5,9.792,8.659,6.787,1.918,4.448,9.642,2.267,0.673,0.362,0.177,0.133,0.673,0.01,0.019,-1.807e-4,0,0,0,0,-1.645e-6,3.549,225,14.31,1000.808,0.001,339.971,0.316,2.208e6,0.976,4.831,0.022,0.116,0.014
1.713,108.445,108.445,106.062,107.454,35.099,36.097,-9.817,-9.803,13.873,225.038,17.234,8.432,28.61,-80.6,0.017,2.715e-4,2.122,0.065,78.951,225.041,46.99,12.99,3.818e-4,1.28e-5,9.792,8.66,6.781,1.925,4.448,9.667,2.302,0.673,0.362,0.177,0.133,0.673,0.005,0.008,-2.735e-5,0,0,0,0,2.479e-6,3.51,225,14.295,1000.531,0.001,339.962,0.318,2.225e6,0.976,4.831,0.033,0.116,0.015
1.747,112.015,112.015,107.219,108.643,34.157,35.186,-10.228,-10.215,14.455,225.039,17.532,8.446,28.61,-80.6,0.009,2.438e-4,-0.128,0.025,78.919,225.045,46.808,12.808,3.811e-4,1.279e-5,9.792,8.661,6.772,1.935,4.448,9.705,2.353,0.673,0.362,0.178,0.133,0.673,0.002,0.004,4.243e-4,0,0,0,0,-8.799e-9,3.483,225,14.272,1000.112,0.001,339.948,0.321,2.248e6,0.976,4.831,0.05,0.116,0.015
1.797,117.418,117.418,108.892,110.363,33.173,33.806,-10.857,-10.842,15.343,225.04,17.96,6.513,28.61,-80.6,0.087,-0.001,-1.293,0.729,79.037,225.063,46.535,12.535,3.801e-4,1.278e-5,9.792,8.658,6.759,1.945,4.448,9.762,2.428,0.674,0.362,0.178,0.134,0.674,0.023,0.045,-3.943e-4,0,0,0,0,-8.736e-7,3.304,225,14.237,999.479,0.001,339.926,0.326,2.282e6,0.976,4.831,0.009,0.116,0.015
1.806,118.393,118.393,109.187,110.664,32.907,33.564,-10.97,-10.955,15.504,225.04,18.018,6.61,28.61,-80.6,0.08,-0.001,3.867,0.811,79.025,225.091,46.486,12.486,3.8e-4,1.278e-5,9.792,8.659,6.757,1.948,4.448,9.772,2.441,0.674,0.362,0.178,0.134,0.674,0.021,0.042,-2.276e-4,0,0,0,0,7.766e-6,3.314,225,14.23,999.364,0.001,339.923,0.327,2.288e6,0.976,4.831,0.009,0.117,0.015
1.815,119.377,119.377,109.481,110.964,32.515,33.332,-11.085,-11.07,15.666,225.04,18.081,7.332,28.61,-80.6,0.045,-0.001,7.916,1.354,78.97,225.093,46.437,12.437,3.798e-4,1.278e-5,9.792,8.661,6.755,1.952,4.448,9.782,2.455,0.674,0.362,0.178,0.134,0.674,0.012,0.023,4.66e-4,0,0,0,0,3.236e-5,3.347,225,14.224,999.249,0.001,339.919,0.328,2.294e6,0.976,4.831,0.006,0.117,0.015
1.821,120.066,120.066,109.685,111.173,32.185,33.194,-11.166,-11.15,15.78,225.04,18.129,8.123,28.61,-80.6,0.008,-0.001,6.69,6.226,78.915,225.078,46.403,12.403,3.797e-4,1.277e-5,9.792,8.663,6.753,1.956,4.448,9.789,2.464,0.674,0.362,0.178,0.134,0.674,0.002,0.004,2.205e-4,0,0,0,0,2.303e-5,3.371,225,14.22,999.168,0.001,339.916,0.329,2.299e6,0.976,4.831,0.009,0.117,0.015
1.83,121.101,121.101,109.876,111.372,8.553,9.727,-11.287,-11.271,15.951,225.04,18.19,4.633,28.61,-80.6,0.047,-0.001,-7.609,0.531,78.834,225.043,46.361,12.361,3.795e-4,1.277e-5,9.792,8.661,6.751,1.956,3.349,7.378,2.473,0.674,0.362,0.178,0.134,0.674,0.012,0.025,-4.036e-4,0,0,0,0,-2.968e-5,3.407,225,14.213,999.047,0.001,339.912,0.329,2.303e6,0.976,4.831,0.004,0.118,0.015
1.834,121.493,121.493,109.891,111.389,-0.32,3.171,-11.333,-11.317,16.016,225.04,18.203,3.155,28.61,-80.6,0.059,-0.001,-6.255,0.274,78.809,225.029,46.344,12.344,3.794e-4,1.277e-5,9.792,8.66,6.75,1.956,2.933,6.463,2.474,0.674,0.362,0.178,0.134,0.674,0.016,0.031,-1.269e-4,0,0,0,0,-2.005e-5,3.42,225,14.21,999.001,0.001,339.91,0.329,2.303e6,0.976,4.831,0.005,0.118,0.015
1.839,122.082,122.082,109.852,111.351,-14.344,14.355,-11.402,-11.386,16.114,225.04,18.213,0.561,28.61,-80.6,0.067,-0.001,-3.804,0.088,78.782,225.013,46.33,12.33,3.794e-4,1.277e-5,9.792,8.66,6.75,1.956,2.27,5.005,2.473,0.674,0.362,0.178,0.134,0.674,0.018,0.035,-1.727e-5,0,0,0,0,-7.421e-6,3.44,225,14.206,998.932,0.001,339.908,0.329,2.302e6,0.976,4.831,0.008,0.118,0.015
1.847,122.921,122.921,109.666,111.167,-34.145,34.339,-11.501,-11.484,16.253,225.04,18.202,3.65,28.61,-80.6,0.056,-0.001,-0.327,0.009,78.767,225.002,46.311,12.311,3.793e-4,1.277e-5,9.792,8.66,6.749,1.958,1.325,2.922,2.464,0.674,0.362,0.178,0.134,0.674,0.015,0.029,-4.831e-4,0,0,0,0,-5.494e-8,3.469,225,14.201,998.833,0.001,339.905,0.329,2.298e6,0.976,4.831,0.013,0.118,0.015
# Event BURNOUT occurred at t=1.86 seconds
1.86,124.343,124.343,109.044,110.539,-61.483,62.248,-11.668,-11.651,16.489,225.041,18.115,9.73,28.61,-80.6,0.024,-0.001,3.316,0.005,78.789,225.02,46.3,12.3,3.793e-4,1.277e-5,9.792,8.661,6.748,1.96,0,0,2.435,0.674,0.362,0.178,0.134,0.674,0.006,0.013,-1.112e-4,0,0,0,0,5.721e-6,3.451,225,14.192,998.667,0.001,339.899,0.327,2.285e6,0.976,4.831,0.02,0.125,0.015
1.88,126.458,126.458,107.859,109.337,-60.126,61.035,-11.916,-11.9,16.84,225.041,17.916,10.492,28.61,-80.6,0.029,-0.001,-2.276,-0.132,78.853,225.068,46.3,12.3,3.793e-4,1.277e-5,9.792,8.661,6.748,1.959,0,0,2.381,0.674,0.362,0.178,0.134,0.674,0.008,0.015,-1.826e-5,0,0,0,0,-2.754e-6,3.393,225,14.178,998.419,0.001,339.891,0.323,2.26e6,0.976,4.831,0.024,0.125,0.015
1.904,129.071,129.071,106.409,107.865,-58.794,59.616,-12.224,-12.206,17.274,225.041,17.666,9.869,28.61,-80.6,0.011,-0.001,1.401,-0.175,78.847,225.051,46.3,12.3,3.793e-4,1.277e-5,9.792,8.661,6.748,1.959,0,0,2.315,0.673,0.362,0.178,0.133,0.673,0.003,0.005,-1.324e-4,0,0,0,0,1.073e-6,3.333,225,14.161,998.112,0.001,339.88,0.319,2.229e6,0.976,4.831,0.037,0.126,0.015
1.94,132.927,132.927,104.292,105.721,-56.809,57.594,-12.677,-12.658,17.915,225.042,17.322,9.472,28.61,-80.6,0.01,-0.001,0.29,0.13,78.802,225.065,46.3,12.3,3.793e-4,1.277e-5,9.792,8.66,6.748,1.958,0,0,2.221,0.672,0.362,0.177,0.133,0.672,0.003,0.006,4.263e-4,0,0,0,0,4.772e-8,3.341,225,14.136,997.66,0.001,339.865,0.313,2.184e6,0.976,4.831,0.05,0.126,0.014
1.99,138.071,138.071,101.511,102.906,-54.289,55.013,-13.281,-13.262,18.769,225.042,16.885,8.897,28.61,-80.6,0.025,0.003,-2.151,-5.671,78.725,225.159,46.3,12.3,3.793e-4,1.277e-5,9.792,8.658,6.748,1.956,0,0,2.101,0.671,0.363,0.177,0.132,0.671,0.007,0.012,-5.214e-5,0,0,0,0,-2.776e-6,3.356,225,14.103,997.057,0.001,339.845,0.305,2.126e6,0.976,4.831,0.037,0.126,0.014
2.027,141.743,141.743,99.564,100.929,-52.745,53.294,-13.713,-13.693,19.379,225.043,16.547,7.631,28.61,-80.6,0.059,0.005,-1.183,-1.672,78.608,224.971,46.3,12.3,3.793e-4,1.277e-5,9.792,8.655,6.748,1.953,0,0,2.019,0.671,0.363,0.176,0.132,0.671,0.016,0.031,5.066e-5,0,0,0,0,-8.731e-7,3.41,225,14.079,996.626,0.001,339.831,0.299,2.085e6,0.976,4.831,0.014,0.126,0.014
2.041,143.095,143.095,98.85,100.207,-51.99,52.628,-13.872,-13.852,19.604,225.043,16.44,8.169,28.61,-80.6,0.02,0.005,0.918,-2.067,78.613,225.079,46.3,12.3,3.793e-4,1.277e-5,9.792,8.657,6.748,1.955,0,0,1.99,0.671,0.363,0.176,0.131,0.671,0.005,0.011,4.963e-4,0,0,0,0,5.323e-7,3.435,225,14.07,996.467,0.001,339.825,0.297,2.07e6,0.976,4.831,0.02,0.126,0.014
2.061,145.105,145.105,97.799,99.141,-50.868,51.669,-14.109,-14.088,19.938,225.043,16.262,9.06,28.61,-80.6,0.051,0.005,0.704,-0.164,78.634,225.135,46.3,12.3,3.793e-4,1.277e-5,9.792,8.655,6.748,1.953,0,0,1.947,0.67,0.363,0.176,0.131,0.67,0.013,0.026,-2.661e-4,0,0,0,0,3.205e-7,3.482,225,14.057,996.232,0.001,339.817,0.294,2.048e6,0.976,4.831,0.016,0.126,0.013
2.077,146.639,146.639,97.003,98.333,-50.217,50.978,-14.289,-14.268,20.193,225.043,16.12,8.777,28.61,-80.6,0.038,0.005,4.792,-1.086,78.59,225.063,46.3,12.3,3.793e-4,1.277e-5,9.792,8.655,6.748,1.953,0,0,1.915,0.67,0.363,0.176,0.131,0.67,0.01,0.019,2.561e-4,0,0,0,0,1.507e-5,3.523,225,14.047,996.052,0.001,339.811,0.291,2.031e6,0.976,4.831,0.024,0.127,0.013
2.1,148.916,148.916,95.826,97.141,-49.42,50.005,-14.557,-14.535,20.571,225.044,15.929,7.628,28.61,-80.6,0.031,0.005,-4.29,-1.953,78.463,224.984,46.3,12.3,3.793e-4,1.277e-5,9.792,8.655,6.748,1.953,0,0,1.868,0.67,0.363,0.176,0.131,0.67,0.008,0.016,9.774e-5,0,0,0,0,-1.237e-5,3.583,225,14.032,995.785,0.001,339.802,0.288,2.007e6,0.976,4.831,0.025,0.127,0.013
2.125,151.289,151.289,94.606,95.908,-48.415,48.966,-14.837,-14.814,20.966,225.044,15.747,7.322,28.61,-80.6,0.036,0.005,1.216,-0.765,78.43,225.052,46.3,12.3,3.793e-4,1.277e-5,9.792,8.655,6.748,1.952,0,0,1.82,0.669,0.363,0.176,0.13,0.669,0.01,0.019,6.083e-5,0,0,0,0,1.02e-6,3.559,225,14.017,995.506,0.001,339.793,0.284,1.981e6,0.976,4.831,0.028,0.127,0.013
2.153,153.92,153.92,93.269,94.553,-47.12,47.796,-15.147,-15.123,21.404,225.044,15.528,8.01,28.61,-80.6,0.027,0.005,-0.545,-0.25,78.475,225.078,46.3,12.3,3.793e-4,1.277e-5,9.792,8.654,6.748,1.952,0,0,1.768,0.669,0.363,0.176,0.13,0.669,0.007,0.014,4.961e-4,0,0,0,0,-2.11e-7,3.535,225,14,995.198,0.001,339.783,0.28,1.953e6,0.976,4.831,0.035,0.127,0.013
2.188,157.117,157.117,91.661,92.923,-45.901,46.48,-15.523,-15.499,21.936,225.045,15.262,7.314,28.61,-80.6,0.006,0.004,-1.569,-0.427,78.408,225.044,46.3,12.3,3.793e-4,1.277e-5,9.792,8.655,6.748,1.953,0,0,1.706,0.668,0.363,0.175,0.13,0.668,0.002,0.003,-2.756e-4,0,0,0,0,-1.808e-6,3.53,225,13.979,994.823,0.001,339.77,0.275,1.919e6,0.976,4.831,0.05,0.127,0.013
2.238,161.643,161.643,89.413,90.646,-44.043,44.636,-16.057,-16.032,22.691,225.045,14.898,7.25,28.61,-80.6,0.018,0.005,2.945,-0.408,78.425,225.031,46.3,12.3,3.793e-4,1.277e-5,9.792,8.653,6.748,1.951,0,0,1.621,0.668,0.363,0.175,0.129,0.668,0.005,0.009,4.3e-4,0,0,0,0,6.693e-6,3.444,225,13.949,994.292,0.001,339.752,0.269,1.871e6,0.976,4.831,0.05,0.128,0.012
2.288,166.059,166.059,87.251,88.457,-42.099,42.911,-16.579,-16.552,23.427,225.046,14.556,8.31,28.61,-80.6,0.127,0.005,1.96,-0.338,78.437,225.007,46.3,12.3,3.793e-4,1.277e-5,9.792,8.647,6.748,1.945,0,0,1.543,0.667,0.364,0.175,0.129,0.667,0.034,0.066,-3.935e-4,0,0,0,0,3.109e-6,3.497,225,13.921,993.774,0.001,339.735,0.262,1.826e6,0.976,4.831,0.009,0.128,0.012
2.297,166.861,166.861,86.864,88.063,-41.871,42.614,-16.673,-16.647,23.561,225.046,14.481,7.926,28.61,-80.6,0.101,0.005,6.767,-0.381,78.396,225.008,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.946,0,0,1.529,0.667,0.364,0.175,0.129,0.667,0.027,0.052,-1.11e-4,0,0,0,0,3.741e-5,3.516,225,13.915,993.68,0.001,339.732,0.261,1.818e6,0.976,4.831,0.012,0.128,0.012
2.309,167.881,167.881,86.372,87.563,-41.721,42.265,-16.794,-16.767,23.731,225.046,14.394,6.762,28.61,-80.6,0.012,0.005,9.568,-2.31,78.294,225.031,46.3,12.3,3.793e-4,1.277e-5,9.792,8.653,6.748,1.95,0,0,1.511,0.667,0.364,0.175,0.129,0.667,0.003,0.007,3.538e-4,0,0,0,0,7.562e-5,3.521,225,13.909,993.56,0.001,339.728,0.26,1.807e6,0.976,4.831,0.018,0.128,0.012
2.327,169.399,169.399,85.637,86.821,-41.463,41.796,-16.973,-16.946,23.984,225.046,14.29,5.267,28.61,-80.6,0.106,0.005,-5.637,-0.141,78.146,225.079,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.945,0,0,1.485,0.667,0.364,0.174,0.129,0.667,0.028,0.054,1.174e-4,0,0,0,0,-2.67e-5,3.519,225,13.899,993.382,0.001,339.722,0.257,1.792e6,0.976,4.831,0.012,0.128,0.012
2.339,170.417,170.417,85.145,86.326,-41.111,41.431,-17.093,-17.066,24.154,225.046,14.229,5.142,28.61,-80.6,0.113,0.005,0.189,-0.11,78.114,225.095,46.3,12.3,3.793e-4,1.277e-5,9.792,8.647,6.748,1.945,0,0,1.468,0.667,0.364,0.174,0.129,0.667,0.03,0.058,3.174e-4,0,0,0,0,3.042e-8,3.518,225,13.892,993.263,0.001,339.718,0.256,1.782e6,0.976,4.831,0.011,0.128,0.012
2.35,171.358,171.358,84.692,85.869,-40.65,41.044,-17.205,-17.177,24.311,225.047,14.169,5.676,28.61,-80.6,0.063,0.005,4.436,-0.171,78.142,225.089,46.3,12.3,3.793e-4,1.277e-5,9.792,8.649,6.748,1.947,0,0,1.452,0.666,0.364,0.174,0.128,0.666,0.017,0.032,3.071e-4,0,0,0,0,1.69e-5,3.517,225,13.886,993.153,0.001,339.714,0.255,1.772e6,0.976,4.831,0.017,0.129,0.012
2.366,172.76,172.76,84.023,85.192,-39.879,40.475,-17.371,-17.343,24.546,225.047,14.064,6.917,28.61,-80.6,0.053,0.005,-4.664,-0.409,78.227,225.055,46.3,12.3,3.793e-4,1.277e-5,9.792,8.65,6.748,1.948,0,0,1.429,0.666,0.364,0.174,0.128,0.666,0.014,0.027,1.457e-4,0,0,0,0,-1.897e-5,3.528,225,13.877,992.988,0.001,339.708,0.253,1.758e6,0.976,4.831,0.025,0.129,0.012
2.391,174.843,174.843,83.04,84.192,-39.091,39.735,-17.618,-17.589,24.894,225.047,13.884,7.124,28.61,-80.6,0.085,0.005,4.045,-0.328,78.231,225.023,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.946,0,0,1.395,0.666,0.364,0.174,0.128,0.666,0.022,0.043,-2.839e-4,0,0,0,0,1.461e-5,3.545,225,13.864,992.744,0.001,339.7,0.25,1.738e6,0.976,4.831,0.015,0.129,0.011
2.407,176.123,176.123,82.437,83.581,-38.791,39.317,-17.769,-17.74,25.108,225.047,13.78,6.407,28.61,-80.6,0.027,0.005,7.387,-0.554,78.138,225.037,46.3,12.3,3.793e-4,1.277e-5,9.792,8.65,6.748,1.948,0,0,1.375,0.666,0.364,0.174,0.128,0.666,0.007,0.014,5.289e-5,0,0,0,0,4.942e-5,3.576,225,13.855,992.594,0.001,339.695,0.248,1.725e6,0.976,4.831,0.023,0.129,0.011
2.43,178.025,178.025,81.542,82.675,-38.325,38.723,-17.994,-17.964,25.427,225.048,13.643,5.539,28.61,-80.6,0.046,0.005,-6.113,0.333,77.971,225.075,46.3,12.3,3.793e-4,1.277e-5,9.792,8.649,6.748,1.947,0,0,1.346,0.666,0.364,0.174,0.128,0.666,0.012,0.023,-2.88e-4,0,0,0,0,-3.457e-5,3.666,225,13.843,992.371,0.001,339.688,0.245,1.707e6,0.976,4.831,0.029,0.13,0.011
2.459,180.406,180.406,80.427,81.549,-37.533,37.932,-18.277,-18.246,25.825,225.048,13.48,5.483,28.61,-80.6,0.041,0.005,-1.288,0.257,77.872,225.071,46.3,12.3,3.793e-4,1.277e-5,9.792,8.649,6.748,1.947,0,0,1.309,0.665,0.364,0.174,0.128,0.665,0.011,0.021,2.637e-4,0,0,0,0,-1.577e-6,3.742,225,13.827,992.091,0.001,339.678,0.242,1.684e6,0.976,4.831,0.034,0.13,0.011
2.493,183.14,183.14,79.159,80.266,-36.536,37.003,-18.601,-18.57,26.284,225.048,13.284,5.861,28.61,-80.6,0.011,0.005,0.057,-0.03,77.876,225.05,46.3,12.3,3.793e-4,1.277e-5,9.792,8.65,6.748,1.948,0,0,1.268,0.665,0.364,0.174,0.127,0.665,0.003,0.006,2.425e-4,0,0,0,0,0,3.737,225,13.81,991.771,0.001,339.668,0.238,1.657e6,0.976,4.831,0.05,0.13,0.011
2.543,187.053,187.053,77.361,78.447,-35.317,35.743,-19.067,-19.034,26.941,225.049,13.008,5.505,28.61,-80.6,0.005,0.005,-1.697,0.384,77.92,225.054,46.3,12.3,3.793e-4,1.277e-5,9.792,8.65,6.748,1.948,0,0,1.209,0.665,0.364,0.173,0.127,0.665,0.001,0.002,1.336e-4,0,0,0,0,-2.959e-6,3.554,225,13.784,991.312,0.001,339.652,0.233,1.619e6,0.976,4.831,0.05,0.13,0.011
2.593,190.877,190.877,75.626,76.689,-34.254,34.611,-19.522,-19.488,27.584,225.05,12.729,4.958,28.61,-80.6,0.035,0.005,-2.464,0.269,77.729,225.077,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.945,0,0,1.156,0.664,0.364,0.173,0.127,0.664,0.009,0.018,2.307e-4,0,0,0,0,-6.515e-6,3.671,225,13.759,990.863,0.001,339.637,0.228,1.583e6,0.976,4.831,0.045,0.13,0.01
2.639,194.275,194.275,74.099,75.142,-33.198,33.608,-19.927,-19.892,28.156,225.05,12.48,5.236,28.61,-80.6,0.007,0.005,6.273,-2.22,77.52,225.049,46.3,12.3,3.793e-4,1.277e-5,9.792,8.649,6.748,1.946,0,0,1.111,0.664,0.364,0.173,0.126,0.664,0.002,0.003,4.446e-4,0,0,0,0,4.391e-5,3.929,225,13.737,990.465,0.001,339.624,0.223,1.552e6,0.976,4.831,0.05,0.131,0.01
2.689,197.939,197.939,72.461,73.487,-32.204,32.568,-20.365,-20.328,28.774,225.051,12.241,4.857,28.61,-80.6,0.016,0.005,-1.129,-0.012,77.401,225.057,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.945,0,0,1.062,0.663,0.364,0.173,0.126,0.663,0.004,0.008,3.967e-4,0,0,0,0,-1.487e-6,3.934,225,13.713,990.035,0.001,339.609,0.219,1.518e6,0.976,4.831,0.05,0.131,0.01
2.739,201.522,201.522,70.876,71.885,-31.184,31.549,-20.794,-20.756,29.38,225.052,11.999,4.783,28.61,-80.6,0.002,0.005,0.306,-0.07,77.416,225.061,46.3,12.3,3.793e-4,1.277e-5,9.792,8.648,6.748,1.946,0,0,1.015,0.663,0.364,0.173,0.126,0.663,4.236e-4,0.001,3.775e-4,0,0,0,0,1.139e-7,3.825,225,13.69,989.615,0.001,339.595,0.214,1.484e6,0.976,4.831,0.05,0.131,0.01
2.789,205.027,205.027,69.341,70.332,-30.23,30.595,-21.214,-21.176,29.974,225.052,11.762,4.709,28.61,-80.6,0.016,0.005,1.349,0.201,77.37,225.068,46.3,12.3,3.793e-4,1.277e-5,9.792,8.647,6.748,1.944,0,0,0.971,0.663,0.364,0.173,0.126,0.663,0.004,0.008,4.652e-6,0,0,0,0,2.318e-6,3.796,225,13.667,989.204,0.001,339.581,0.209,1.452e6,0.976,4.831,0.05,0.132,0.01
2.839,208.457,208.457,67.851,68.824,-29.373,29.71,-21.627,-21.587,30.557,225.053,11.535,4.462,28.61,-80.6,0.004,0.005,2.211,-0.567,77.242,225.058,46.3,12.3,3.793e-4,1.277e-5,9.792,8.647,6.748,1.945,0,0,0.93,0.662,0.365,0.172,0.125,0.662,0.001,0.003,-3.407e-4,0,0,0,0,6.492e-6,3.834,225,13.645,988.801,0.001,339.568,0.205,1.421e6,0.976,4.831,0.05,0.132,0.009
2.889,211.813,211.813,66.402,67.36,-28.562,28.869,-22.031,-21.99,31.128,225.053,11.319,4.195,28.61,-80.6,0.011,0.005,-1.596,-0.083,77.138,225.062,46.3,12.3,3.793e-4,1.277e-5,9.792,8.646,6.748,1.944,0,0,0.891,0.662,0.365,0.172,0.125,0.662,0.003,0.005,3.604e-5,0,0,0,0,-3.53e-6,3.83,225,13.623,988.408,0.001,339.555,0.201,1.391e6,0.976,4.831,0.05,0.132,0.009
2.939,215.098,215.098,64.994,65.938,-27.776,28.055,-22.429,-22.386,31.689,225.054,11.116,3.945,28.61,-80.6,0.021,0.005,0.516,0.006,77.134,225.068,46.3,12.3,3.793e-4,1.277e-5,9.792,8.645,6.748,1.943,0,0,0.853,0.662,0.365,0.172,0.125,0.662,0.005,0.011,3.864e-4,0,0,0,0,3.857e-7,3.704,225,13.602,988.023,0.001,339.542,0.196,1.361e6,0.976,4.831,0.05,0.133,0.009
2.989,218.313,218.313,63.629,64.556,-26.89,27.255,-22.818,-22.775,32.239,225.055,10.901,4.443,28.61,-80.6,0.072,0.005,4.57,-0.044,77.044,225.066,46.3,12.3,3.793e-4,1.277e-5,9.792,8.642,6.748,1.94,0,0,0.818,0.662,0.365,0.172,0.125,0.662,0.019,0.037,2.882e-4,0,0,0,0,3.147e-5,3.822,225,13.581,987.645,0.001,339.529,0.192,1.333e6,0.976,4.831,0.033,0.133,0.009
3.022,220.412,220.412,62.741,63.658,-26.622,26.843,-23.073,-23.029,32.599,225.055,10.766,3.439,28.61,-80.6,0.07,0.005,-5.967,-0.036,76.837,225.068,46.3,12.3,3.793e-4,1.277e-5,9.791,8.642,6.748,1.94,0,0,0.795,0.661,0.365,0.172,0.125,0.661,0.018,0.036,2.403e-5,0,0,0,0,-5.516e-5,3.826,225,13.567,987.399,0.001,339.521,0.19,1.314e6,0.976,4.831,0.035,0.133,0.009
3.057,222.59,222.59,61.817,62.729,-26.146,26.348,-23.338,-23.293,32.974,225.055,10.654,3.262,28.61,-80.6,0.085,0.005,2.056,-0.015,76.781,225.071,46.3,12.3,3.793e-4,1.277e-5,9.791,8.641,6.748,1.939,0,0,0.772,0.661,0.365,0.172,0.125,0.661,0.022,0.043,-1.01e-4,0,0,0,0,6.742e-6,3.77,225,13.553,987.144,0.001,339.512,0.187,1.295e6,0.976,4.831,0.03,0.133,0.009
3.087,224.435,224.435,61.041,61.945,-25.54,25.854,-23.564,-23.518,33.292,225.056,10.544,4.018,28.61,-80.6,0.053,0.005,-2.876,-0.019,76.876,225.07,46.3,12.3,3.793e-4,1.277e-5,9.791,8.643,6.748,1.94,0,0,0.752,0.661,0.365,0.172,0.124,0.661,0.014,0.027,8.132e-5,0,0,0,0,-1.353e-5,3.747,225,13.541,986.927,0.001,339.505,0.185,1.279e6,0.976,4.831,0.045,0.134,0.008
3.132,227.161,227.161,59.906,60.794,-24.899,25.247,-23.897,-23.851,33.763,225.056,10.354,4.177,28.61,-80.6,0.099,0.005,6.292,-0.038,76.764,225.068,46.3,12.3,3.793e-4,1.277e-5,9.791,8.64,6.748,1.938,0,0,0.725,0.661,0.365,0.172,0.124,0.661,0.026,0.05,-2.028e-4,0,0,0,0,6.714e-5,3.845,225,13.523,986.608,0.001,339.494,0.181,1.256e6,0.976,4.831,0.027,0.134,0.008
