# D12-3 Motor Altitude/Lateral vs Time (Up to date)
# 259 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.44,87.625,87.625,-4.298,5.132,-0.001,0.02,-19.362,-19.328,27.358,225.05,2.805,0.02,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.62,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.814,225,14.43,1002.973,0.001,340.044,0.013,2.669e5,2.6,34.253,0.219,0.122,7.414e-4
6.659,86.682,86.682,-4.298,5.135,0.01,0.432,-18.926,-18.892,26.742,225.052,2.809,0.432,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.626,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.999,225,14.437,1003.084,0.001,340.047,0.013,2.672e5,2.6,34.253,0.219,0.122,7.418e-4
6.878,85.74,85.74,-4.296,5.186,-0.007,0.177,-18.483,-18.449,26.115,225.053,2.904,0.177,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.826,225,14.443,1003.194,0.001,340.051,0.013,2.668e5,2.6,34.253,0.219,0.122,7.504e-4
7.098,84.797,84.797,-4.298,5.165,0.007,0.385,-18.035,-18.002,25.482,225.054,2.865,0.385,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.624,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.034,225,14.449,1003.305,0.001,340.055,0.013,2.671e5,2.6,34.253,0.219,0.122,7.469e-4
7.317,83.854,83.854,-4.296,5.211,0.01,0.568,-17.584,-17.551,24.844,225.055,2.95,0.568,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.628,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.198,225,14.455,1003.415,0.001,340.059,0.013,2.673e5,2.6,34.253,0.219,0.122,7.546e-4
7.537,82.912,82.912,-4.294,5.281,-0.013,0.23,-17.117,-17.083,24.183,225.057,3.074,0.23,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.175,225,14.461,1003.526,0.001,340.062,0.013,2.668e5,2.6,34.253,0.22,0.122,7.661e-4
7.756,81.969,81.969,-4.297,5.313,0.012,0.512,-16.636,-16.602,23.503,225.058,3.125,0.512,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.627,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.349,225,14.467,1003.636,0.001,340.066,0.013,2.673e5,2.6,34.253,0.219,0.122,7.712e-4
7.976,81.027,81.027,-4.294,5.378,-0.011,0.14,-16.142,-16.109,22.805,225.06,3.237,0.14,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.298,225,14.473,1003.747,0.001,340.07,0.013,2.668e5,2.6,34.253,0.219,0.122,7.816e-4
8.195,80.084,80.084,-4.297,5.398,8.445e-4,0.137,-15.638,-15.604,22.091,225.062,3.268,0.137,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.208,225,14.479,1003.858,0.001,340.073,0.013,2.67e5,2.6,34.253,0.219,0.122,7.848e-4
8.414,79.141,79.141,-4.297,5.38,8.962e-4,0.14,-15.133,-15.1,21.378,225.064,3.238,0.14,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.299,225,14.486,1003.968,0.001,340.077,0.013,2.67e5,2.6,34.253,0.219,0.122,7.819e-4
8.634,78.199,78.199,-4.296,5.398,0.071,1.191,-14.629,-14.595,20.664,225.066,3.269,1.189,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.659,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.786,225,14.492,1004.079,0.001,340.081,0.013,2.689e5,2.6,34.253,0.219,0.122,7.848e-4
8.853,77.259,77.259,-4.281,5.548,-0.058,0.481,-14.102,-14.068,19.919,225.068,3.529,0.478,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.608,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.739,225,14.498,1004.189,0.001,340.085,0.013,2.663e5,2.6,34.253,0.22,0.122,8.082e-4
9.073,76.315,76.315,-4.294,5.625,-0.011,0.011,-13.544,-13.511,19.131,225.071,3.635,4.242e-5,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.634,225,14.504,1004.299,0.001,340.088,0.013,2.668e5,2.6,34.253,0.219,0.122,8.198e-4
9.292,75.373,75.373,-4.296,5.627,0.003,0.213,-12.98,-12.947,18.333,225.074,3.635,0.213,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.727,225,14.51,1004.41,0.001,340.092,0.013,2.67e5,2.6,34.253,0.219,0.122,8.201e-4
9.512,74.431,74.431,-4.295,5.657,0.002,0.268,-12.413,-12.38,17.531,225.077,3.681,0.268,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.564,225,14.516,1004.52,0.001,340.096,0.013,2.671e5,2.6,34.253,0.219,0.122,8.246e-4
9.731,73.489,73.489,-4.295,5.619,0.018,0.633,-11.847,-11.814,16.731,225.081,3.622,0.633,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.631,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.345,225,14.522,1004.631,0.001,340.099,0.013,2.675e5,2.6,34.253,0.219,0.122,8.188e-4
9.95,72.548,72.548,-4.291,5.527,-0.015,0.305,-11.296,-11.263,15.952,225.084,3.484,0.305,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.35,225,14.528,1004.741,0.001,340.103,0.013,2.669e5,2.6,34.253,0.219,0.122,8.049e-4
10.17,71.606,71.606,-4.294,5.488,0.068,1.195,-10.761,-10.727,15.194,225.089,3.417,1.193,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.658,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.897,225,14.535,1004.852,0.001,340.107,0.013,2.689e5,2.6,34.253,0.219,0.122,7.988e-4
10.389,70.666,70.666,-4.279,5.317,0.03,1.412,-10.251,-10.218,14.474,225.093,3.155,1.412,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.656,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.54,225,14.541,1004.962,0.001,340.111,0.013,2.688e5,2.6,34.253,0.22,0.123,7.721e-4
10.609,69.725,69.725,-4.273,5.133,-0.098,0.189,-9.784,-9.751,13.814,225.097,2.845,0.162,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.595,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.916,225,14.547,1005.072,0.001,340.114,0.013,2.657e5,2.6,34.253,0.22,0.123,7.423e-4
10.829,68.781,68.781,-4.294,5.171,4.77e-4,0.117,-9.338,-9.305,13.183,225.102,2.88,0.117,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.829,225,14.553,1005.183,0.001,340.118,0.013,2.67e5,2.6,34.253,0.219,0.123,7.48e-4
11.048,67.84,67.84,-4.294,5.157,0.008,0.394,-8.894,-8.861,12.555,225.107,2.855,0.394,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.625,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.027,225,14.559,1005.293,0.001,340.122,0.013,2.672e5,2.6,34.253,0.219,0.123,7.456e-4
11.268,66.899,66.899,-4.293,5.204,0.025,0.793,-8.445,-8.412,11.919,225.112,2.941,0.793,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.636,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.594,225,14.565,1005.404,0.001,340.125,0.013,2.678e5,2.6,34.253,0.219,0.123,7.534e-4
11.487,65.959,65.959,-4.287,5.103,-0.029,0.198,-8.002,-7.969,11.294,225.118,2.767,0.196,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.613,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.681,225,14.571,1005.514,0.001,340.129,0.013,2.667e5,2.6,34.253,0.22,0.123,7.367e-4
11.706,65.017,65.017,-4.293,5.085,0.001,0.207,-7.576,-7.543,10.691,225.125,2.724,0.207,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.815,225,14.577,1005.625,0.001,340.133,0.013,2.671e5,2.6,34.253,0.219,0.123,7.334e-4
11.926,64.076,64.076,-4.293,5.109,0.028,0.764,-7.15,-7.117,10.089,225.132,2.77,0.763,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.636,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.103,225,14.584,1005.735,0.001,340.137,0.013,2.678e5,2.6,34.253,0.219,0.123,7.376e-4
12.145,63.135,63.135,-4.287,5.197,-0.007,0.648,-6.708,-6.675,9.463,225.14,2.937,0.648,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.624,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.221,225,14.59,1005.845,0.001,340.14,0.013,2.673e5,2.6,34.253,0.219,0.123,7.524e-4
12.364,62.194,62.194,-4.289,5.28,-0.018,0.219,-6.241,-6.208,8.803,225.151,3.079,0.219,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.616,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.175,225,14.596,1005.956,0.001,340.144,0.013,2.669e5,2.6,34.253,0.219,0.123,7.66e-4
12.584,61.253,61.253,-4.293,5.311,-0.001,0.06,-5.76,-5.727,8.122,225.163,3.127,0.06,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.62,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.153,225,14.602,1006.066,0.001,340.148,0.013,2.671e5,2.6,34.253,0.219,0.123,7.709e-4
12.803,60.313,60.313,-4.293,5.319,0.01,0.428,-5.274,-5.242,7.436,225.178,3.14,0.428,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.626,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.328,225,14.608,1006.176,0.001,340.151,0.013,2.674e5,2.6,34.253,0.219,0.123,7.722e-4
13.022,59.372,59.372,-4.291,5.373,-0.008,0.035,-4.78,-4.748,6.737,225.196,3.234,0.034,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.219,225,14.614,1006.287,0.001,340.155,0.013,2.67e5,2.6,34.253,0.219,0.123,7.809e-4
13.241,58.432,58.432,-4.293,5.37,0.001,0.079,-4.28,-4.247,6.029,225.218,3.227,0.079,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.261,225,14.62,1006.397,0.001,340.159,0.013,2.671e5,2.6,34.253,0.219,0.123,7.804e-4
13.46,57.491,57.491,-4.292,5.38,0.003,0.204,-3.778,-3.746,5.32,225.247,3.244,0.204,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.333,225,14.626,1006.507,0.001,340.162,0.013,2.672e5,2.6,34.253,0.219,0.123,7.82e-4
13.679,56.551,56.551,-4.292,5.407,0.003,0.304,-3.272,-3.24,4.605,225.285,3.289,0.304,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.422,225,14.632,1006.618,0.001,340.166,0.013,2.672e5,2.6,34.253,0.219,0.123,7.862e-4
13.898,55.611,55.611,-4.291,5.447,0.015,0.611,-2.758,-2.725,3.877,225.338,3.356,0.611,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.63,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.623,225,14.639,1006.728,0.001,340.17,0.013,2.676e5,2.6,34.253,0.219,0.123,7.925e-4
14.117,54.671,54.671,-4.288,5.528,-0.017,0.114,-2.227,-2.195,3.127,225.419,3.489,0.112,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.616,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.538,225,14.645,1006.838,0.001,340.174,0.013,2.669e5,2.6,34.253,0.219,0.123,8.051e-4
14.337,53.73,53.73,-4.292,5.547,0.02,0.619,-1.684,-1.652,2.359,225.554,3.514,0.618,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.631,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.243,225,14.651,1006.948,0.001,340.177,0.013,2.677e5,2.6,34.253,0.219,0.123,8.079e-4
14.556,52.791,52.791,-4.287,5.458,0.058,1.235,-1.151,-1.118,1.605,225.813,3.379,1.234,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.657,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.841,225,14.657,1007.059,0.001,340.181,0.013,2.69e5,2.6,34.253,0.219,0.123,7.943e-4
14.775,51.852,51.852,-4.275,5.285,-0.059,0.565,-0.648,-0.616,0.894,226.458,3.108,0.562,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.609,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.354,225,14.663,1007.169,0.001,340.185,0.013,2.666e5,2.6,34.253,0.22,0.123,7.671e-4
14.995,50.911,50.911,-4.288,5.369,0.025,0.894,-0.155,-0.123,0.198,231.591,3.232,0.894,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.638,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.622,225,14.669,1007.279,0.001,340.188,0.013,2.681e5,2.6,34.253,0.219,0.123,7.803e-4
15.214,49.972,49.972,-4.282,5.485,-0.038,0.176,0.361,0.393,0.534,42.566,3.428,0.171,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.611,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.352,225,14.675,1007.389,0.001,340.192,0.013,2.667e5,2.6,34.253,0.219,0.123,7.985e-4
15.433,49.031,49.031,-4.29,5.468,0.03,0.784,0.89,0.922,1.282,43.988,3.39,0.783,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.637,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.048,225,14.681,1007.499,0.001,340.196,0.013,2.68e5,2.6,34.253,0.219,0.123,7.958e-4
15.652,48.092,48.092,-4.284,5.358,0.028,1.074,1.402,1.434,2.005,44.354,3.218,1.073,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.644,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.75,225,14.687,1007.61,0.001,340.199,0.013,2.684e5,2.6,34.253,0.219,0.123,7.786e-4
15.872,47.154,47.154,-4.278,5.215,-0.051,0.352,1.883,1.915,2.685,44.519,2.983,0.348,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.609,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.83,225,14.694,1007.72,0.001,340.203,0.013,2.666e5,2.6,34.253,0.22,0.123,7.557e-4
16.091,46.213,46.213,-4.289,5.181,-0.005,0.114,2.34,2.372,3.332,44.613,2.907,0.114,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.62,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.956,225,14.7,1007.83,0.001,340.207,0.013,2.671e5,2.6,34.253,0.219,0.123,7.498e-4
16.31,45.273,45.273,-4.29,5.196,8.037e-4,0.109,2.792,2.824,3.971,44.676,2.932,0.109,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.979,225,14.706,1007.94,0.001,340.211,0.013,2.672e5,2.6,34.253,0.219,0.123,7.522e-4
16.529,44.334,44.334,-4.29,5.209,0.038,0.866,3.248,3.28,4.616,44.721,2.955,0.866,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.641,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.333,225,14.712,1008.05,0.001,340.214,0.013,2.683e5,2.6,34.253,0.219,0.123,7.544e-4
16.748,43.396,43.396,-4.281,5.312,-0.008,0.754,3.72,3.752,5.283,44.757,3.145,0.754,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.626,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.475,225,14.718,1008.16,0.001,340.218,0.013,2.675e5,2.6,34.253,0.219,0.123,7.714e-4
16.968,42.457,42.457,-4.283,5.413,-0.011,0.578,4.221,4.252,5.991,44.786,3.31,0.578,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.563,225,14.724,1008.271,0.001,340.222,0.013,2.673e5,2.6,34.253,0.219,0.123,7.873e-4
17.187,41.517,41.517,-4.286,5.494,0.094,1.49,4.744,4.775,6.731,44.81,3.437,1.487,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.676,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.792,225,14.73,1008.381,0.001,340.225,0.013,2.7e5,2.6,34.253,0.219,0.123,7.998e-4
17.406,40.581,40.581,-4.265,5.279,0.004,1.498,5.251,5.283,7.448,44.828,3.111,1.498,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.652,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.459,225,14.736,1008.491,0.001,340.229,0.013,2.688e5,2.6,34.253,0.22,0.123,7.664e-4
17.626,39.642,39.642,-4.264,5.091,-0.1,0.495,5.71,5.741,8.097,44.842,2.781,0.485,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.597,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.568,225,14.742,1008.601,0.001,340.233,0.013,2.661e5,2.6,34.253,0.22,0.123,7.354e-4
17.846,38.701,38.701,-4.286,5.052,-0.011,0.012,6.134,6.166,8.698,44.853,2.675,0.004,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.673,225,14.748,1008.711,0.001,340.236,0.013,2.671e5,2.6,34.253,0.219,0.123,7.28e-4
18.065,37.762,37.762,-4.288,5.054,8.658e-4,0.009,6.549,6.58,9.283,44.863,2.674,0.009,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.67,225,14.755,1008.821,0.001,340.24,0.013,2.673e5,2.6,34.253,0.219,0.124,7.282e-4
18.284,36.823,36.823,-4.288,5.053,9.476e-4,0.043,6.962,6.994,9.868,44.871,2.672,0.043,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.691,225,14.761,1008.931,0.001,340.244,0.013,2.673e5,2.6,34.253,0.219,0.124,7.28e-4
18.503,35.885,35.885,-4.288,5.057,0.004,0.27,7.376,7.408,10.454,44.879,2.681,0.27,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.799,225,14.767,1009.041,0.001,340.248,0.013,2.674e5,2.6,34.253,0.219,0.124,7.289e-4
